Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Conv3 active,Conv3 num filters,Conv3 batch normalization,Conv3 activation,Conv3 dropout,Conv3 max pooling,Conv4 active,Conv4 num filters,Conv4 batch normalization,Conv4 activation,Conv4 dropout,Conv4 max pooling,Conv5 active,Conv5 num filters,Conv5 batch normalization,Conv5 activation,Conv5 dropout,Conv5 max pooling,Dense0 active,Dense0 num nodes,Dense0 batch normalization,Dense0 activation,Dense0 dropout,Dense1 active,Dense1 num nodes,Dense1 batch normalization,Dense1 activation,Dense1 dropout,Optimizer,Val Loss,Val Accuracy
1,64,1,0,10,2,1,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,0,2,14.5062856628,0.1
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,8,0,0,64,1,0,7,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.21197556744,0.5631
1,16,0,0,9,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,64,1,0,7,1,1,8,1,0,10,2,0,64,0,0,6,1,64,1,0,0,0,1.21437284794,0.5848
1,16,0,0,2,2,0,16,0,0,5,1,0,64,1,0,0,1,1,64,1,0,3,0,0,16,0,0,7,1,0,8,1,0,9,2,0,64,0,0,6,1,64,0,0,0,2,14.506285672,0.1
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,0,1,1,64,0,0,3,2,1,32,1,0,8,1,1,32,0,0,9,2,1,64,1,0,6,0,512,1,0,4,0,1.01513464298,0.6409
1,16,0,0,8,0,0,16,1,0,5,1,1,64,1,0,1,0,1,8,0,0,10,0,0,32,1,0,7,1,1,64,1,0,9,2,1,512,1,0,4,0,512,1,0,0,2,0.886126509476,0.6893
1,64,0,0,7,2,1,8,1,0,7,1,0,32,0,0,1,2,0,8,0,0,10,0,0,16,0,0,7,1,1,8,1,0,3,2,0,64,0,0,9,0,16,0,0,8,0,1.96361520691,0.3814
1,64,0,0,0,0,0,8,1,0,2,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,0.982405548763,0.6531
1,64,0,0,7,0,1,8,1,0,5,0,0,16,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,0,2,14.5062857025,0.1
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,0,0,64,1,0,7,1,1,32,1,0,9,0,1,512,1,0,6,1,1024,0,0,4,0,0.848086651325,0.7205
1,64,0,0,7,2,1,8,1,0,5,0,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,2,0,8,1,0,7,2,0,64,0,0,4,0,512,1,0,0,2,1.06349425688,0.6238
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,8,0,0,64,1,0,7,1,1,8,1,0,4,2,1,512,0,0,2,0,512,1,0,0,2,14.5062856689,0.1
1,16,0,0,7,1,0,16,0,0,5,1,0,64,1,0,0,1,1,64,0,0,3,2,1,32,1,0,8,1,1,32,0,0,5,2,1,512,1,0,6,0,512,1,0,4,0,1.03951113338,0.6428
1,8,0,0,10,2,0,16,0,0,2,0,1,64,0,0,1,2,1,16,0,0,8,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,4,0,512,1,0,0,2,1.10579805107,0.605
1,64,0,0,7,0,1,8,1,0,5,0,0,16,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,1,1,8,1,0,9,2,1,512,0,0,9,0,512,1,0,0,0,1.15340063114,0.5885
1,16,0,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,0,2,1,512,0,0,1,0,16,0,0,4,0,1.04217725058,0.6498
1,64,1,0,10,1,1,8,0,0,5,2,0,16,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,4,2,1,512,1,0,6,1,64,1,0,0,0,1.31840925865,0.543
1,64,0,0,7,2,1,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,7,0,512,1,0,0,0,0.874935291481,0.7015
1,64,0,0,7,0,1,64,1,0,5,0,0,16,1,0,5,0,1,8,0,0,6,0,0,16,0,0,7,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.16628431301,0.5993
1,64,0,0,0,0,1,8,1,0,2,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,16,1,0,4,2,1,512,0,0,1,0,16,0,0,4,0,1.02093561583,0.6587
1,64,1,0,10,2,1,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.26541381512,0.5839
1,64,0,0,7,2,1,8,1,0,5,0,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,64,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,14.5062856689,0.1
1,16,0,0,2,0,0,16,0,0,5,1,0,32,0,0,1,2,0,8,0,0,3,0,0,64,1,0,7,1,1,32,1,0,9,0,1,64,0,0,6,0,16,0,0,4,0,2.3026336174,0.1
1,64,1,0,7,2,1,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,0,0,512,1,0,6,0,1024,0,0,4,0,1.06015805454,0.633
1,32,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,9,2,0,8,1,0,9,2,1,512,0,0,0,0,512,1,0,0,0,1.17510880661,0.623
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,1,512,1,0,0,0,512,1,0,4,0,1.16916734715,0.6191
1,64,0,0,7,2,1,16,1,0,1,2,0,8,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,2,0,8,1,0,7,2,0,64,0,0,4,0,512,1,0,0,2,14.5053584808,0.1
1,8,0,0,10,2,0,16,0,0,5,1,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,4,2,1.53810129089,0.4691
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,1,64,1,0,7,1,64,1,0,0,0,1.12899778023,0.6003
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,0,16,0,0,9,0,1,512,1,0,10,0,512,1,0,0,0,1.08135788116,0.6183
1,32,0,0,8,0,0,16,1,0,1,2,1,64,1,0,1,0,1,8,0,0,6,0,0,32,1,0,7,1,1,32,1,0,9,2,1,512,1,0,4,0,512,1,0,0,2,6.66,0.1
1,32,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,9,0,512,1,0,4,0,0.875990250969,0.6998
1,64,1,0,10,2,0,16,0,0,5,1,1,64,1,0,1,0,1,8,0,0,6,0,0,32,1,0,7,1,1,32,1,0,9,2,1,512,1,0,4,0,512,1,0,0,2,0.804563607025,0.7184
1,16,0,0,8,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,0,0,64,1,0,7,1,1,32,1,0,9,0,1,512,1,0,6,1,512,1,0,4,0,0.920178016329,0.7194
1,64,0,0,7,2,1,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,6,0,16,0,0,4,0,0.909311276531,0.7104
1,32,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,1,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,512,1,0,0,1,1.36002845078,0.5455
1,64,0,0,7,2,1,16,1,0,1,2,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,4,2,1,512,0,0,4,0,512,1,0,4,0,1.10509734001,0.6146
1,16,0,0,10,1,0,64,0,0,8,0,1,64,0,0,5,0,1,16,0,0,3,0,0,16,0,0,7,1,1,16,1,0,9,2,1,64,1,0,7,1,64,1,0,0,0,1.43790894699,0.5267
1,64,0,0,7,2,0,16,1,0,3,0,0,16,0,0,1,0,0,8,0,0,3,0,0,64,1,0,7,1,1,8,1,0,5,2,0,512,0,0,6,0,16,0,0,4,2,1.08724111881,0.6165
1,8,0,0,2,2,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,0,0,64,0,0,7,1,1,8,1,0,4,2,1,512,0,0,2,0,512,1,0,0,2,14.5062856964,0.1
1,16,0,0,2,0,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,1,512,0,0,0,0,512,1,0,0,0,1.06968397274,0.66
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,2,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.09027799177,0.6334
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,4,2,1,128,0,0,4,0,512,1,0,4,0,1.69690739021,0.3848
1,32,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,7,1,1,64,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,13.5835212387,0.1571
1,64,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,7,0,512,1,0,0,2,0.865274276161,0.6919
1,8,0,0,3,2,1,32,0,0,5,1,1,64,0,0,1,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,1.05189154282,0.6407
1,64,0,0,10,2,1,32,0,0,5,0,0,16,0,0,1,1,0,16,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,1,1.11886771545,0.6057
1,8,0,0,2,2,0,16,0,0,5,1,0,64,1,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.21737430363,0.5817
1,16,0,0,2,1,0,16,0,0,5,0,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,2,0,32,0,0,5,2,1,512,1,0,6,0,512,1,0,4,0,1.13611077852,0.6274
1,16,0,0,7,1,0,16,0,0,5,1,0,64,1,0,0,1,1,64,0,0,3,2,1,32,1,0,8,1,1,32,0,0,9,2,1,64,1,0,6,0,512,1,0,4,0,1.11685723629,0.6201
1,64,0,0,6,0,1,64,0,0,5,2,0,16,0,0,1,1,0,64,0,0,10,0,0,16,0,0,7,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,8,0,1.06570187435,0.6274
1,8,0,0,10,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,0,2,1,512,0,0,1,0,16,0,0,4,0,1.71881975479,0.431
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,6,0,16,0,0,4,0,1.22742033463,0.5628
1,64,1,0,10,1,1,8,0,0,5,2,0,16,1,0,0,1,0,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,4,2,1,256,1,0,6,1,1024,0,0,4,0,1.55446689835,0.4643
1,64,0,0,0,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.23228813782,0.6148
1,16,0,0,8,0,0,16,1,0,5,1,1,64,1,0,1,2,1,8,0,0,10,0,0,32,1,0,7,1,0,64,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,0.964621825218,0.6712
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,7,2,1,512,0,0,4,0,512,1,0,4,0,1.0389863328,0.6521
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,0,0,64,0,0,7,1,1,8,1,0,4,2,1,512,0,0,2,0,512,1,0,0,2,14.5062857025,0.1
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,2,1,16,1,0,8,1,1,32,0,0,3,2,1,512,1,0,1,0,16,0,0,4,0,0.99760327425,0.6813
1,64,0,0,6,2,1,64,0,0,2,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,6,0,16,0,0,4,3,1.05405420246,0.6397
1,64,1,0,10,1,1,8,0,0,5,2,0,16,1,0,0,1,1,8,1,0,3,0,0,32,1,0,8,1,0,16,0,0,9,0,1,512,1,0,6,0,512,1,0,0,3,1.68834005051,0.4528
1,64,0,0,7,0,1,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.25509476643,0.5759
1,16,0,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,32,1,0,9,0,1,512,1,0,6,1,1024,0,0,4,0,1.02416537399,0.6494
1,16,0,0,9,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,16,1,0,8,1,0,64,0,0,7,2,0,64,0,0,6,1,1024,0,0,4,0,1.15756697559,0.6363
1,64,0,0,0,0,1,8,1,0,0,0,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,1,1,8,0,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.26236570244,0.6009
1,64,0,0,6,2,1,64,0,0,5,2,0,16,0,0,1,1,0,64,0,0,10,0,0,16,0,0,7,1,0,8,1,0,9,2,0,64,0,0,6,1,1024,0,0,4,0,1.05177319183,0.6613
1,8,0,0,3,2,1,16,0,0,5,1,1,64,0,0,1,1,0,32,0,0,2,2,1,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,7,0,512,1,0,0,0,1.00491063213,0.6427
1,64,0,0,0,0,0,8,1,0,2,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,64,1,0,6,0,512,1,0,4,0,0.92434630785,0.6675
1,8,0,0,3,2,1,16,0,0,5,1,1,64,0,0,1,1,1,32,0,0,2,2,1,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,0,0,64,1,0,0,0,0.864525698376,0.7027
1,16,0,0,8,0,0,16,1,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,512,1,0,0,1,1.14991444473,0.5957
1,64,0,0,7,2,1,16,1,0,3,0,0,16,0,0,1,0,0,8,0,0,3,0,0,64,1,0,7,1,1,8,1,0,5,2,0,512,0,0,6,0,16,0,0,4,0,1.03583249378,0.6393
1,64,1,0,2,1,0,16,0,0,0,0,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,1,1,8,0,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.2306317709,0.5622
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,0,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,1,4.91852956314,0.2604
1,64,0,0,0,0,1,8,1,0,0,0,0,16,0,0,1,1,0,16,0,0,3,0,0,64,1,0,7,1,1,8,1,0,2,2,0,512,0,0,6,0,16,0,0,4,0,1.22362714844,0.5905
1,8,0,0,3,2,1,16,0,0,5,1,1,64,0,0,1,1,1,8,0,0,2,2,1,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,0,0,64,1,0,0,0,1.14616245956,0.5786
1,32,1,0,10,1,1,8,0,0,5,2,0,16,1,0,0,1,0,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,4,2,1,1024,1,0,6,1,64,1,0,0,0,1.55676085052,0.4661
1,64,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,9,0,512,1,0,4,0,0.991881999588,0.6807
1,8,0,0,7,1,0,16,0,0,5,1,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,1,0,512,1,0,0,1,1.1241955019,0.6174
1,16,0,0,7,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,1,512,0,0,0,0,512,1,0,0,0,0.925549957371,0.6779
1,64,0,0,7,0,1,8,1,0,0,0,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,1,1,16,0,0,4,0,1,512,0,0,6,0,16,0,0,4,0,1.13875830698,0.6388
1,64,0,0,0,0,0,8,0,0,5,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,0,2,1,512,0,0,2,0,16,0,0,4,0,1.05552648182,0.6271
1,16,0,0,8,0,0,16,0,0,5,1,1,32,0,0,1,2,0,16,0,0,3,0,0,32,1,0,9,1,1,8,0,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.07748639364,0.6458
1,64,0,0,7,0,1,64,1,0,5,1,0,64,0,0,1,1,0,32,0,0,2,2,1,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,7,0,512,1,0,0,0,1.05086542149,0.6164
1,8,0,0,2,2,0,16,0,0,2,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,6,0,16,0,0,4,3,1.1635740962,0.5839
1,8,0,0,3,2,1,16,0,0,4,0,1,32,0,0,1,1,0,32,0,0,2,2,1,64,1,0,7,1,1,8,1,0,9,0,1,512,1,0,7,0,512,1,0,0,0,0.833585569859,0.7144
1,16,0,0,2,0,0,16,0,0,5,1,0,64,1,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,0,16,0,0,9,0,1,512,1,0,10,0,512,1,0,0,0,1.29174700298,0.5902
1,64,0,0,10,2,1,32,0,0,5,0,0,16,0,0,1,1,0,16,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.05475311422,0.6356
1,64,0,0,6,2,1,64,0,0,5,2,0,16,0,0,1,1,0,64,0,0,10,0,0,16,0,0,7,1,0,8,1,0,9,2,0,64,0,0,0,0,512,1,0,4,0,1.14843194885,0.638
1,16,0,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,0,8,1,0,2,2,0,32,1,0,9,1,1,8,0,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.10682206879,0.6294
1,8,0,0,2,2,0,16,0,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,9,0,512,1,0,4,0,0.955680330849,0.6876
1,64,0,0,6,2,1,64,0,0,2,1,0,64,1,0,0,1,1,8,1,0,9,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,5,0,16,0,0,4,0,0.919199446774,0.672
1,64,0,0,7,1,1,16,1,0,0,0,0,16,0,0,1,1,0,16,0,0,3,0,0,32,1,0,9,1,1,8,0,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.1497655674,0.629
1,64,0,0,7,2,1,16,1,0,3,0,0,16,0,0,1,0,0,8,0,0,3,0,0,64,1,0,7,1,1,8,1,0,5,2,0,512,0,0,6,0,16,0,0,4,0,1.25792941856,0.5644
1,16,0,0,8,0,0,16,1,0,5,1,1,64,1,0,1,2,1,8,0,0,10,0,0,32,1,0,7,1,0,64,1,0,9,2,0,64,0,0,6,1,1024,0,0,4,0,1.05442703133,0.6483
1,32,0,0,8,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,1,512,1,0,0,0,512,1,0,4,0,1.11246031818,0.6347
1,8,0,0,3,2,1,32,0,0,5,1,1,64,0,0,1,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,0.805366108799,0.7178
1,16,0,0,10,1,0,64,0,0,8,0,1,64,0,0,5,0,1,16,0,0,3,0,0,16,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.1366832962,0.6058
1,64,0,0,7,0,1,16,1,0,1,2,0,8,0,0,1,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,1.06517341671,0.6263
1,16,0,0,8,0,0,16,0,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,2,1,1024,1,0,7,0,512,1,0,0,2,6.66,0.1
1,64,1,0,10,1,1,8,0,0,5,2,0,16,1,0,0,1,1,8,1,0,3,0,0,32,1,0,8,1,0,16,0,0,9,0,1,512,1,0,9,0,16,0,0,8,0,1.5958375761,0.4909
1,8,0,0,3,2,1,16,0,0,5,1,1,64,0,0,1,1,0,32,0,0,2,2,1,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,7,0,16,0,0,4,0,1.18915504436,0.5712
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,0,512,0,0,0,0,512,1,0,0,0,1.32338498516,0.5328
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,64,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,0,512,0,0,6,0,16,0,0,4,2,0.901505406094,0.6944
1,16,0,0,2,1,0,16,0,0,5,0,0,16,0,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.10879841557,0.6176
1,8,0,0,10,1,0,16,0,0,5,1,0,16,0,0,1,1,0,16,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.33148038921,0.5514
1,64,1,0,4,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,9,2,1,512,1,0,0,0,512,1,0,4,0,1.2522486351,0.5946
1,8,0,0,10,2,0,16,0,0,5,1,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,8,1,0,0,2,1,512,0,0,1,0,16,0,0,4,0,1.14241937332,0.6031
1,64,0,0,0,0,0,16,1,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.23042022324,0.6123
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,2,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.04075042,0.6522
1,64,0,0,2,0,0,16,0,0,5,1,0,32,0,0,1,2,0,8,0,0,3,2,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.19874045982,0.6104
1,16,0,0,8,0,0,16,1,0,5,1,1,64,1,0,1,2,1,8,1,0,10,0,0,32,1,0,7,1,0,64,1,0,9,2,1,512,0,0,6,0,16,0,0,8,0,1.00970011988,0.6363
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,2,0,64,1,0,9,2,1,16,0,0,9,2,1,64,1,0,7,1,64,1,0,0,0,1.08989654808,0.6107
1,64,0,0,6,2,1,64,0,0,2,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,9,2,0,8,1,0,7,2,1,512,0,0,4,0,512,1,0,4,0,0.874767778778,0.6978
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,64,0,0,3,0,0,32,1,0,9,2,0,8,1,0,9,2,1,512,0,0,0,0,512,1,0,0,0,1.27666758175,0.6478
1,64,0,0,7,2,1,16,1,0,3,0,0,16,0,0,1,0,0,8,0,0,3,0,0,64,1,0,7,1,1,8,0,0,9,2,1,1024,1,0,9,0,512,1,0,4,0,0.840928690529,0.7106
1,64,1,0,2,1,0,16,0,0,5,1,0,64,1,0,0,1,1,8,0,0,3,1,0,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,7,0,512,1,0,0,0,1.158377174,0.5777
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,0,0,8,0,0,6,0,0,32,1,0,7,1,1,32,1,0,9,2,1,512,1,0,4,0,512,1,0,0,2,0.768580082703,0.738
1,64,0,0,7,2,1,16,1,0,3,0,0,16,0,0,1,0,0,8,0,0,3,0,0,64,1,0,7,1,1,8,1,0,5,2,0,512,0,0,6,0,16,0,0,4,0,1.09455073872,0.6147
1,64,0,0,7,2,1,8,1,0,10,0,0,64,1,0,0,1,1,8,1,0,2,2,0,64,1,0,7,1,1,64,1,0,9,2,1,512,0,0,6,0,16,0,0,4,0,14.5062856903,0.1
1,16,0,0,2,0,0,16,0,0,5,1,0,32,0,0,1,2,0,8,0,0,3,0,0,64,1,0,7,1,1,32,1,0,9,0,1,64,0,0,6,0,16,0,0,4,0,2.30258663101,0.1002
1,64,1,0,7,2,1,16,0,0,1,2,0,8,0,0,1,1,0,64,0,0,3,0,0,32,1,0,8,1,1,16,0,0,9,0,0,512,1,0,6,0,1024,0,0,4,0,1.1938796175,0.5923
1,64,1,0,10,1,1,8,0,0,5,2,0,16,1,0,0,1,1,8,1,0,3,0,0,32,1,0,8,1,0,16,0,0,9,0,1,1024,1,0,9,0,16,0,0,8,0,0.955078542519,0.6707
1,16,0,0,1,0,0,16,0,0,5,1,1,32,0,0,1,0,0,8,0,0,6,0,0,32,1,0,7,1,1,32,1,0,9,2,1,512,1,0,4,0,1024,0,0,4,0,0.834869132996,0.7349
1,32,1,0,2,1,0,16,0,0,0,0,0,16,0,0,1,1,0,16,0,0,3,0,1,32,1,0,9,1,1,16,0,0,9,2,1,1024,1,0,9,0,512,1,0,4,0,1.55004831085,0.4661
1,8,0,0,3,2,1,32,0,0,5,1,1,64,1,0,0,1,1,8,1,0,4,2,0,64,1,0,7,1,1,8,1,0,9,2,1,512,0,0,5,0,16,0,0,4,0,0.875409698677,0.6885
1,16,0,0,2,1,0,16,0,0,5,0,0,16,0,0,1,1,0,64,0,0,3,0,0,64,1,0,7,1,1,8,1,0,9,2,1,512,1,0,7,0,512,1,0,0,0,1.1110085618,0.6126
1,16,0,0,2,0,0,16,0,0,5,1,1,32,0,0,1,2,0,8,0,0,3,2,0,64,1,0,9,1,1,8,0,0,4,2,1,512,0,0,6,0,16,0,0,4,0,1.03505622301,0.667
1,64,0,0,2,0,0,16,0,0,5,1,0,32,0,0,1,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,1,0,7,2,0,64,0,0,9,0,16,0,0,8,0,1.20100550117,0.6041
