Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Conv3 active,Conv3 num filters,Conv3 batch normalization,Conv3 activation,Conv3 dropout,Conv3 max pooling,Conv4 active,Conv4 num filters,Conv4 batch normalization,Conv4 activation,Conv4 dropout,Conv4 max pooling,Dense0 active,Dense0 num nodes,Dense0 batch normalization,Dense0 activation,Dense0 dropout,Dense1 active,Dense1 num nodes,Dense1 batch normalization,Dense1 activation,Dense1 dropout,Optimizer,Val Loss,Val Accuracy
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.976506818771,0.6609
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.0295099308,0.6664
1,32,0,0,2,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.962536418056,0.6614
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.944023904514,0.6747
1,16,0,0,3,1,0,16,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,0,2,1.03273581343,0.6414
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.891769279385,0.694
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,7,1,0,128,1,0,5,0,16,0,0,4,0,0.974509036636,0.6848
1,32,0,0,1,1,1,16,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,1,0,64,0,0,7,1,0,128,1,0,5,0,16,0,0,4,0,0.993827408123,0.6507
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.02508265333,0.6649
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,3,0.943022637844,0.679
1,32,0,0,1,2,1,16,0,0,0,0,0,32,1,0,10,2,0,32,1,0,7,2,1,32,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,3.71463728867,0.3223
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.9580064394,0.6666
1,32,0,0,1,1,1,16,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.984521545696,0.6595
1,32,0,0,2,0,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.19308486385,0.6468
1,32,0,0,2,1,1,16,0,0,2,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,7,1,0,128,1,0,5,0,16,0,0,4,0,0.937236922455,0.6904
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.936156806183,0.677
1,16,0,0,3,1,0,16,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.00060970688,0.648
1,32,0,0,1,1,1,16,0,0,6,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.911624660397,0.688
1,32,0,0,1,2,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,3,0.942187109375,0.6769
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.980674752998,0.6609
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,10,2,0,32,1,0,7,2,0,16,0,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.01022091246,0.6566
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.914319930077,0.6886
1,32,0,0,1,2,1,16,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.09133910999,0.6284
1,8,0,0,1,1,1,16,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.09411051664,0.6149
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.902579861927,0.6997
1,32,0,0,2,1,0,16,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.96832053566,0.6599
1,32,0,0,1,1,1,16,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.01447493668,0.6494
1,32,0,0,1,1,1,8,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.08872313747,0.6135
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.964048979759,0.6643
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,16,0,0,3,0,1.13378890152,0.6107
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.929247350311,0.6807
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.992842665672,0.6505
1,16,0,0,3,0,0,16,0,0,9,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,7,1,0,128,1,0,5,0,16,0,0,4,0,0.98348358345,0.68
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.965400645351,0.6667
1,16,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.09668546066,0.6157
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.930220407486,0.6811
1,32,0,0,1,1,1,8,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.17726316223,0.5773
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.02388131018,0.6539
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.922711874294,0.6743
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,16,0,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.877025627136,0.7001
1,32,0,0,1,2,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,14.5062856903,0.1
1,32,0,0,1,2,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.03749675703,0.6623
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.958521172237,0.6658
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.1137063446,0.6073
1,32,0,0,2,1,1,32,0,0,2,0,0,32,1,0,1,1,1,32,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.96778515873,0.6888
1,32,0,0,1,2,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.02478344469,0.6536
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.938603487778,0.6669
1,32,0,0,1,1,1,16,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,0,2,1.01057347956,0.6386
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,10,2,0,32,1,0,7,2,0,16,0,0,8,1,0,128,1,0,5,0,16,0,0,4,0,1.14568184166,0.6004
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,3,0.850918184566,0.715
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.03913938694,0.6458
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.908164068413,0.6895
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,3,0.943919199753,0.6669
1,32,0,0,1,2,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.12807339735,0.6625
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,10,2,0,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,3,1.04679501762,0.6285
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.961268195343,0.6652
1,32,0,0,2,1,1,32,0,0,2,0,0,32,1,0,1,1,1,32,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.959133071709,0.6951
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.981320399857,0.6559
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,512,0,0,0,2,1.05602590122,0.6332
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.923229993534,0.6837
1,16,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.991152677536,0.6513
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,10,2,0,32,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,0,2,1.02026528664,0.6446
1,32,0,0,1,2,1,32,1,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.51921029682,0.5372
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,1,64,1,0,8,1,0,64,0,0,5,1,16,0,0,0,2,2.30258535309,0.1
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.0159202486,0.6463
1,32,0,0,1,0,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.10378448982,0.6316
1,32,0,0,1,1,1,16,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.952856487274,0.6683
1,8,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,0,0.995687317944,0.6588
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,3,0.957227024364,0.6844
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.931808005524,0.676
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.995252531338,0.6536
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.985319925594,0.6569
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.899429613209,0.6875
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,0,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.874409848404,0.6963
1,32,0,0,1,1,1,8,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.08168098679,0.6184
1,32,0,0,5,1,0,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.0837561841,0.6245
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.945066269684,0.6852
1,32,0,0,1,1,1,8,0,0,0,1,0,32,1,0,10,2,0,32,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.00305802727,0.6581
1,32,0,0,1,1,1,8,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,1.09360939026,0.6147
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.971593278694,0.6628
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.909853851318,0.6833
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.98189998436,0.6532
1,32,0,0,4,1,1,16,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.908662936306,0.6906
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,3,0.95366120739,0.6868
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,10,0,0.934900020409,0.6892
1,16,0,0,1,1,1,8,0,0,6,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.999143876839,0.6542
1,32,0,0,1,1,1,64,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.867022738647,0.6952
1,8,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.982191128349,0.6703
1,32,0,0,4,1,1,8,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,512,0,0,0,2,1.28825143585,0.5538
1,8,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,2,1.03950943108,0.6352
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.867917070675,0.711
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.997788410568,0.6504
1,8,0,0,1,1,1,32,0,0,2,2,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.980555486107,0.6655
1,8,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.989320862103,0.6656
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.949382000065,0.6701
1,64,0,0,1,1,1,64,0,0,9,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.858917504406,0.7003
1,8,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.940574153042,0.674
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.954160857582,0.6708
1,32,0,0,5,1,0,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,1.07430252285,0.6298
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.973113228989,0.658
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.880799856472,0.7021
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,0,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.907266602421,0.6874
1,64,0,0,1,1,1,8,0,0,6,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.10761882992,0.6099
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,1.03201847382,0.6462
1,32,0,0,5,1,0,32,0,0,7,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,10,0,0.903529507446,0.7133
1,16,0,0,1,1,1,8,0,0,6,0,0,32,1,0,1,1,0,64,0,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.01544868021,0.6407
1,32,0,0,1,1,1,8,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,2,2,1.04533183918,0.6549
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.926033846188,0.6991
1,32,0,0,1,1,1,64,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,10,0,0.843224372005,0.7277
1,32,1,0,1,1,1,8,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,1.05666924791,0.6341
1,32,0,0,4,1,1,16,0,0,5,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,1.00083447609,0.6489
1,32,0,0,1,1,0,32,0,0,7,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,10,0,0.884142250919,0.7088
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,0,0.871049120712,0.7118
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,1.03810069342,0.6579
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.957982247162,0.7015
1,32,0,0,1,1,1,64,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,2,2,0.821280736065,0.7304
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,0,2,0.885005144882,0.6918
1,8,0,0,1,1,1,32,0,0,2,1,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.904092182827,0.6814
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,0,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.91644530077,0.6996
1,32,0,0,1,1,1,8,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,10,0,1.04588381376,0.6341
1,32,0,0,1,1,1,64,0,0,0,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.909073616982,0.6923
1,32,0,0,5,1,0,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,1.08042131748,0.6318
1,64,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.928318761635,0.6749
1,8,0,0,1,1,1,32,0,0,2,2,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.99336168232,0.6614
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.867260289001,0.7019
1,32,0,0,1,1,1,64,0,0,7,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,3,0,0.925590840149,0.6837
1,32,0,0,1,1,1,32,0,0,7,0,0,32,1,0,1,1,0,64,0,0,7,2,0,64,1,0,8,1,0,64,0,0,5,1,512,0,0,4,0,0.85391356945,0.708
1,32,0,0,5,1,0,32,0,0,7,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,10,0,0.963278617001,0.7021
1,32,0,0,1,1,1,64,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,3,0,0.774441912842,0.7404
1,32,0,0,1,1,1,32,0,0,0,0,0,32,1,0,1,1,1,64,0,0,10,1,0,64,0,0,8,1,0,64,0,0,5,1,512,0,0,2,2,0.943654060936,0.7046
1,32,0,0,1,1,1,32,0,0,2,0,0,32,1,0,1,1,0,64,1,0,7,2,0,64,0,0,8,1,0,64,0,0,5,0,16,0,0,4,0,0.949722214985,0.6735
